,WMT,XOM,MCD,UTX,DWDP,MMM,WBA,NKE,CAT,PFE,INTC,MSFT,AXP,GS,PG,V,DIS,KO,AAPL,CSCO,TRV,IBM,JNJ,MRK,BA,UNH,HD,VZ,CVX,JPM
20090415,0.003325509,0.006499261,-0.01587012,0.026564215,0.053470919,0.014922554,0.004844291,0.01381323,0.009785933,0.03898051,-0.024359775,-0.026873385,0.118827998,0.052819043,0.031746032,0.013372193,0.037329127,0.01854784,-0.005663088,-0.020635806,0.055636188,-0.004230885,0.007786646,0.022196262,0.014308855,0.024897959,0.013022889,0.012460064,0.001802343,0.060586319
20090416,-0.009943459,-0.010713237,0.013901761,0.015825492,0.060552093,0.019169924,0.046487603,0.03185569,-0.00938825,0.002886003,0.017285531,0.049389272,0.003394762,0,0.034461538,-0.017594316,0.039533705,0.001554519,0.032386943,0.029612756,-0.010311641,0.026100152,0.008305969,-0.015238095,0.021825925,-0.029868578,0.011686794,0.001262228,-0.011544228,0.020884521
20090417,-0.01142182,-0.009790832,0.025411335,-0.003789474,0.057934509,-0.01734843,-0.012175058,0.015622094,-0.01284011,0.018705036,-0.018250472,-0.028340081,0.054132431,-0.004868388,0.024390244,-0.001205442,-0.006338372,-0.001773836,0.016220667,-0.004977876,-0.015281315,-0.001577443,0.016283525,-0.004642166,-0.001823392,-0.009031199,0.005005776,0.001575796,0.001213408,0.000601685
20090420,-0.018525896,-0.021872659,-0.013549652,-0.031910397,-0.088888889,-0.034194388,0.00266489,-0.041201245,-0.056054506,-0.040254237,-0.038461538,-0.030729167,-0.129756992,-0.046351575,-0.018002323,-0.051724138,-0.047595682,-0.015326522,-0.02365905,-0.037798777,-0.050787679,-0.008294658,-0.010933082,-0.01982122,-0.048016701,0.002899751,-0.036398467,-0.026746381,-0.03241933,-0.10733614
20090421,0.011365943,0.014397304,0.005422013,0.047587863,0.06097561,0.025399269,0.017275748,0.017379679,0.029855643,-0.005150846,0.024,0.019344438,0.031085353,0.046517694,0.012615809,0.066,0.00309119,-0.027972028,0.010456432,0.021952629,0.056229874,0.018719506,-0.000190585,-0.066613799,0.004660088,-0.058240397,0.028628231,0.003556418,0.015813371,0.095655103
20090422,-0.017459362,-0.022346369,-0.024806759,-0.022921442,0.023809524,-0.004316007,-0.024820379,0.032476065,0.033768716,-0.035502959,0.020182292,-0.010015814,-0.007153807,0.001080093,-0.034455908,-0.019102848,-0.003595275,-0.003713159,-0.002053219,-0.014132278,-0.063555347,0.002345812,-0.024399543,-0.024214104,0.017735334,0.000438596,0.011596444,-0.004188144,-0.017416769,-0.019366738
20090423,-0.002042484,0.014826255,0.019354839,0.024525485,-0.006415397,0.021673577,-0.017079705,-0.011090909,0,0.018404908,-0.008934269,0.007454739,0.079258878,0.01925471,-0.005645161,0.012519562,0.01185567,-0.000232937,0.032013826,0.010321101,0.007012271,-0.011019015,0.004298554,0.011319112,0.01689008,0.015344147,-0.015666794,0.002911679,0.027921569,0.041065831
20090424,-0.020261973,0.01308781,-0.017902351,0.027685262,0.04842615,0.051466519,0.008177172,0.006251149,0.036363636,-0.008283133,0.005795235,0.105179704,0.206485455,-0.012295416,0.003852393,0.036922549,0.032093734,-0.003028891,-0.011961722,0.045402951,-0.017657299,-0.013212384,-0.009338521,0.009470512,0.020827841,-0.004317789,0.021350932,0,0.016328399,0.00511894
20090427,0.013369543,-0.006609584,0.003314307,-0.018432246,-0.029253272,0.006140351,-0.011490368,-0.010962909,-0.007136485,0.024297646,-0.021766965,-0.024390244,-0.04229249,-0.003297609,0.009291052,-0.025008281,-0.025666338,-0.01285347,0.006698951,-0.002714441,0.021012658,-0.001298961,-0.001178319,-0.000426439,0.019369835,-0.002168257,-0.016343596,-0.01483871,-0.017867868,-0.017974835
20090428,-0.000824572,0.014365643,0.00073408,-0.010111432,0.030927835,-0.013949433,0.025641026,0.026972104,-0.018268943,-0.007412898,-0.015052356,-0.023039216,-0.003301692,-0.001902399,-0.005603362,0.031255308,-0.011651469,0.00094697,-0.006638339,0.016330974,0.014629308,0.019909955,-0.004128982,-0.011518771,-0.015708133,0.038244242,0.007341577,0.013752456,0.008867146,0.000305064
20090429,0.04085001,0.020274299,-0.002200624,0.019595581,0.039230769,0.017152962,0.038,-0.047310667,0.02776083,0.002987304,0.019933555,0.016056197,0.033126294,0.053948786,0.014691085,0.046120903,0.076883649,0.010170293,0.009991768,0.031065881,0.040078201,0.020600353,0.007502468,0.031506258,0.043758044,-0.00083717,0.010356732,-0.017764858,0.023791484,0.051540104
20090430,-0.00099108,-0.025862069,-0.020584451,-0.0014312,0.18430792,0.001390821,0.009312781,-0.009252266,0.056099733,-0.005212211,0.028013029,0.000493827,0.010821643,0.01037899,-0.019436731,0.02283105,0.042360781,0.007960665,0.005513825,0.003636364,-0.033364662,-0.007977701,0.0260631,0.014225941,-0.012330456,-0.014662757,-0.000759301,-0.002301874,-0.02161042,-0.042923434
20090501,-0.006944444,0.020098995,-0.01670107,0.013923014,-0.01875,0.004861111,0.003181674,0.008576329,0.047217538,0.016467066,0.001901141,-0.000987167,-0.036875496,-0.011050584,0.001213592,0.000769704,0.001826484,-0.013472706,0.011205595,0.013457557,0.001701507,0.013564577,0.004392666,0.002475248,0.028963795,-0.023384354,-0.020896657,0.006921556,0.011649017,-0.015454545
20090504,0.015784216,0.002793707,0.007061069,0.033521809,0.043949045,0.010366275,-0.000317158,0.044406652,0.032742888,0.029455081,0.053763441,-0.002470356,0.123095924,0.055712937,0.03010101,0.049069374,0.041932543,0.016482223,0.037959761,-0.004085802,0.022082019,0.015103719,0.022247576,0.013168724,0.023537976,0.032651284,0.017074117,0.01603928,-0.002841334,0.101569714
20090505,-0.00747443,-0.008064516,0.007390563,0.012700274,-0.003660769,-0.000854993,-0.003172589,-0.004885109,0.024168399,0.021459227,-0.030012005,-0.019811788,-0.026026393,0.007751938,-0.023534026,-0.011876833,0.012685914,-0.000694927,0.004845915,0.006666667,-0.052706553,-0.003201808,0.011160714,-0.001218522,0.022996681,0.077571669,-0.000763068,-0.013208763,-0.013947211,-0.027102543
20090506,-0.018826793,0.013747228,0.009969902,0.008875169,-0.069810165,0.012151292,-0.006683641,-0.007090909,0.01497082,-0.025910364,-0.002475248,0,0.021452766,0.029733728,0.021088572,-0.017806796,0.1174946,-0.004636069,-0.001582398,-0.001018849,-0.030325815,-0.011620217,-0.002759382,0.000813339,0.02433372,0.014475743,-0.005727377,0.004244205,0.035893536,0.068925905
20090507,0.007675217,0.005103529,-0.005587633,-0.010900746,0.036866359,-0.006256341,-0.022108299,-0.028016847,-0.052,0.017972682,-0.021712159,-0.023749368,-0.043109801,-0.039433989,0.009834776,-0.009971295,-0.020873599,-0.003260363,-0.025962264,-0.033656298,-0.031274231,-0.019403556,0.012543811,0.024380333,-0.015158371,0.094870806,-0.016513057,-0.029258778,-0.001908677,-0.053197206
20090508,0.005011024,0.027128971,0.028657052,0.035382831,0.111111111,0.022460439,0.028505898,0.025244913,0.04535865,0.016949153,-0.03043754,0.005175983,0.093569503,0.043819637,0.004479938,0.04425454,0.005132254,0.002803738,0.001007283,-0.011609499,0.035752401,-0.010722293,0.001639643,-0.015470052,0.052837124,0.016907362,-0.004295197,-0.000334896,0.035304501,0.104994325
20090511,0.009772637,-0.021610169,-0.009468318,-0.019607843,0.007428571,-0.01630887,-0.008920038,-0.023520764,-0.030524723,-0.017361111,0.005232178,-0.005149331,-0.083098592,-0.027294219,-0.023269343,-0.036533684,-0.029457973,-0.003960857,0.002941404,-0.006406834,-0.03426069,0.013892994,-0.015823936,-0.016921837,-0.024219943,-0.044336682,-0.022352941,-0.001005025,-0.033816425,-0.079866461
20090512,0.005332807,0.022376209,-0.007904412,0.00647619,-0.033465683,0.007105397,0.010607522,-0.040647347,-0.009627895,0.055123675,-0.010409889,0.029503106,-0.02265745,-0.002724996,0.01131626,-0.010768997,-0.015783084,0.038596491,-0.039746855,0.005910801,0.0338757,0.0101069,0.016447976,0.023770492,-0.013864043,-0.009786154,-0.011632571,0.019450034,0.0175,-0.013117499
20090513,-0.017092338,-0.01482632,-0.00889383,-0.042202877,-0.085680751,-0.043507475,-0.040712468,-0.028638682,-0.052023121,0.02277294,-0.005259698,-0.007038713,-0.053438114,-0.045417621,0.000392619,-0.01149954,-0.029605263,-0.017342342,-0.039623855,-0.035790598,0.004385965,-0.016163171,0.002727273,0.027622098,-0.026077098,0.012445095,0.007711039,-0.021381579,-0.015753722,-0.037047511
20090514,-0.018588847,-0.000143328,0.001495607,0.017783047,0.060333761,0.017562346,-0.00066313,0.028877221,-0.000277162,0.004584152,0.02709848,0.015696203,0.02615193,0.033575739,-0.003139717,0.000775555,-0.005084746,0.029108412,0.028956398,0.002216066,0.026200873,-0.011832584,-0.002357208,0.014803272,0.011408615,0.005061461,-0.012082159,0.007731092,-0.003671072,0.043759178
20090515,-0.019348269,-0.009317661,-0.002053388,-0.004465152,-0.003026634,-0.000345185,-0.01194426,-0.023552502,-0.009148877,-0.021512386,-0.022522523,0.007976072,-0.019822006,0.005988024,-0.002559055,0.008524489,-0.002981261,0.001336303,-0.004310695,-0.009397457,-0.004755945,0.003166749,0.007088332,-0.022264875,-0.010128913,-0.010431655,-0.005299633,-0.012341561,-0.029034635,-0.017726505
20090518,0.036760125,0.020112864,0.013842125,0.033151326,0.071645416,0.022617403,0.030893217,0.029145729,0.057078903,0.011992005,0.021724819,0.018793274,0.078415188,0.065104167,0.036510756,0.020593207,0.03417343,0.024688612,0.034553178,0.044642857,0.021126761,0.031666173,0.011550262,0.010600707,0.031860465,0.010905125,0.066393443,0.003039514,0.002276867,0.067315955
20090519,-0.011217949,0.000283688,-0.006088561,-0.012835032,0.013031161,-0.003883167,-0.004234528,0.01640625,-0.002911593,-0.005924951,0.008376289,-0.01407767,-0.051282051,-0.013971359,0.008187357,-0.024243337,-0.016109046,0.012372477,0.006316621,0.008547009,-0.032758621,0.008892714,-0.002854594,0.001165501,0.005634438,-0.012585401,-0.053420446,-0.001683502,-0.002574587,-0.038915727
20090520,-0.008508914,-0.012904141,0.044180434,-0.010707457,-0.006711409,-0.013559322,-0.013084724,-0.025941583,-0.00982214,0.000662252,-0.004472843,0.003446578,-0.032674466,-0.033368757,0.020207743,0.002469136,-0.011335013,0.007718696,-0.012397018,-0.014830508,-0.007384772,-0.013837551,-0.000357846,0.01241754,-0.000896459,0.011653314,-0.032480715,0.006070826,-0.00986942,-0.035185702
20090521,0.003473641,-0.017526217,-0.009955556,-0.018940858,-0.038851351,-0.028350515,-0.013258204,0.01302032,-0.047184987,-0.018530774,-0.025673941,-0.02747792,0.007089241,0.005277045,-0.018511662,0.020320197,-0.01358811,-0.006808511,-0.013426551,-0.02688172,0.018471011,-0.01182124,-0.01575085,0.001149866,-0.028936743,-0.030957523,-0.039446076,-0.02246061,-0.011347953,0.010130246
20090522,0.002850743,0.006433689,0.024959598,0.005516154,0.012302285,-0.008488064,-0.007054081,0.020642648,-0.034608891,0.008766015,-0.0085639,-0.003531786,-0.031055901,-0.005905512,0.000188608,-0.007996379,0.020232458,0.013281919,-0.013528749,-0.011049724,0.014105793,-0.009044933,-0.004000727,0.001914242,-0.008085008,-0.023031204,-0.001310616,-0.012002743,-0.000465333,-0.014040115
20090526,0.015228426,0.014237978,0.030833917,0.03330721,-0.019675926,0.032816123,0.039918809,0.033581378,0.020110755,0.004010695,0.028571429,0.029873418,0.05,0.04180418,0.014142938,0.015513308,0.035443038,-0.001902748,0.067591837,0.032960894,0.028564332,0.030719403,0.008946504,0.01490256,0.028411737,0.033840304,0.04111986,0.028462339,0.01893234,0.06190061
20090527,-0.0136,-0.021630139,-0.017335146,-0.024649223,-0.001180638,-0.032291487,-0.019843852,0.004430497,0.001428571,-0.023968043,-0.00129199,-0.010324484,-0.043549044,-0.01436114,-0.037188546,-0.012730268,-0.027302363,-0.012285533,0.017357394,-0.014602488,-0.060130403,-0.019900971,-0.018820123,0.002635542,-0.013360507,0.011033468,-0.019747899,-0.022949713,-0.01660067,-0.051450465
20090528,0.004663423,0.013616398,0.005361467,0.018273717,-0.002955083,0.009100642,0.002655161,0.012865282,-0.013124108,0.002046385,0.016817594,0.015896672,0.034042553,0.03314049,0.015643105,0.008798544,0.005027231,0.005790264,0.015182262,0.015916575,0.013617677,0.017098999,0.005717447,0.005257229,0.017213679,-0.010913059,-0.027003858,0.011053541,0.019203965,0.057414887
20090529,0.003834511,0.001733353,0.014794426,0.004390989,0.048014226,0.009725906,-0.013902681,0.035202323,0.025151778,0.03403676,0,0.021515892,0.022633745,-0.000553059,-0.012359764,0.018195489,0.009587328,0.048187633,0.005478641,-0.000540249,0.030671736,0.015187697,0.011553273,0.030257751,0.011958484,-0.021699154,0.020264317,-0.000341647,0.013067923,0.006821282
20090601,0.017088862,0.034751262,0.014578742,0.05056073,-0.03280543,0.038353765,0.045317221,0.038737949,0.05893965,-0.028308097,0.049618321,0.024413595,0.045875252,-0.001660095,0.027339238,-0.015507311,0.033443435,-0.002847844,0.026065827,0.054054054,0.030742745,0.019665036,0.011240029,-0.001812908,0.063545151,0.033834586,0.043177893,-0.000341763,0.038098095,-0.021409214
20090602,-0.013046057,0.016164994,0.008855472,0.005608829,0.095321637,0.011300388,0.015414258,-0.024130948,-0.002663116,0.014905149,-0.018787879,0,-0.049249711,-0.00831428,0.00655922,0.002250225,0.003995206,0.013055896,0.001004665,0.005641026,0.0255309,-0.014210575,0.007708856,0.006175082,0.031446541,0.021818182,0.014072848,0.010940171,0.002022829,-0.044585987
20090603,0.019026637,-0.011519473,0.010102683,-0.016012954,-0.056059797,-0.007671781,-0.010752688,0.005879301,-0.021094793,-0.006008011,-0.015441631,0.015420561,-0.009307972,-0.006846922,0.001861851,0.021254303,-0.001989654,-0.011478051,0.0104667,-0.012748598,-0.006514658,-0.003182627,-0.000889521,-0.003971119,-0.016869919,-0.021352313,-0.005306122,0.000676361,-0.015717376,-0.015072464
20090604,-0.000196541,0.012486127,-0.012297098,0.008045346,0.016402715,0.005882353,-0.011189258,-0.010830325,0.037097654,-0.016789792,0.011919699,0.004601933,0.031454248,0.0514949,-0.008548597,0.018906639,0.002392344,0.013648401,0.019794253,0.016012397,0.021545667,-0.001502488,-0.005698006,-0.036607466,0.045482737,-0.008363636,0.008206812,-0.000675904,0.022414298,0.040317834
20090605,0.00393159,-0.000137024,-0.006142098,0.02285507,-0.022815804,0.018212197,-0.003233107,0.013034411,0.011835876,-0.008879781,-0.013019219,0.014200641,-0.011881188,-0.003077541,-0.003186504,-0.003452244,-0.007557677,-0.006430868,0.006470015,0.010167768,0.002980284,0.008558262,0.001611748,-0.019187359,0.041131105,-0.006233957,-0.016280016,-0.010821779,-0.006018054,-0.022630835
20090608,-0.005091051,0.002740852,-0.019208285,0.001773364,-0.034738041,-0.004102396,0.015244891,-0.004975124,0.002599428,-0.013783598,0,-0.004065041,0.028056112,-0.004429233,-0.000752162,0.007505774,0.015230461,-0.001213592,-0.005668072,0,0.003885714,0.00233122,-0.005363848,-0.005370157,0.003418803,-0.038745387,0.016135705,0.001025641,0.003027245,0.02431259
20090609,-0.003936233,-0.00068334,0.00613079,-0.017171181,0.054277286,-0.005767013,-0.006070288,0.01137931,-0.008555872,-0.012578616,0.031407035,0.001360544,0.049902534,0.006471183,-0.013737298,-0.016762178,0,-0.005872823,-0.007855405,0.010568697,0.00273224,0.006047074,0.001258314,-0.008098727,-0.009085747,-0.00268714,-0.008550489,0.004781421,0.008766887,-0.003673354
20090610,-0.010867418,0.009846827,-0.012186865,-0.000360231,-0.01734751,0.001988731,-0.003857281,-0.027446301,-0.016213389,-0.005661713,0.002436054,0.021286232,-0.008911994,-0.017614359,-0.006296508,0.009325368,-0.009080142,-0.013852108,-0.017306614,-0.006474104,-0.00613079,0.001941927,-0.000718133,-0.005054432,-0.00095511,-0.009622787,0.00164271,0.003738953,0.000427411,-0.011911514
20090611,-0.014782261,0.002843987,-0.011823167,0.000900901,-0.007403189,0.001984783,-0.001936108,-0.007537248,-0.000265816,0.041281139,-0.006682868,0.012416851,-0.039715249,-0.01043087,-0.001344086,-0.036812473,0.005179283,0.003511671,-0.002139037,0.007518797,-0.00456934,0.009690817,0.007006827,0.023446659,-0.031357553,-0.065293432,-0.006560066,0.007450051,0.023924808,0.002870264
20090612,0.01054339,-0.003646185,0.011964626,0.005220522,-0.005163511,0.006932981,0.008082768,-0.000176616,0.003190641,0.008885851,-0.002446483,0.021901007,-0.018337885,0.003375818,0.010382619,-0.035371703,-0.00673801,0.006381227,-0.021293319,-0.009452736,-0.008492082,-0.010877514,0.000178412,-0.004200076,0.015396763,0.006652807,-0.003301692,0.005714286,0.010709318,0.005437894
20090615,-0.027688604,-0.013147194,-0.009938314,-0.020057307,-0.038062284,-0.027704918,-0.022771007,-0.011835365,-0.042671614,-0.042682927,-0.020232986,0.003857694,0.002782194,-0.018058226,-0.023215985,0.001087632,-0.032322426,-0.015954183,-0.006424765,-0.027624309,-0.014814815,-0.005452361,-0.02336782,-0.042944785,-0.037325039,-0.028913672,-0.01242236,-0.006350267,-0.02187973,-0.03216624
20090616,-0.004333471,-0.016206565,-0.012287989,-0.00255848,-0.035971223,-0.015174507,-0.002625533,-0.010904541,-0.015503876,0.002123142,-0.007509387,0.001280956,-0.021403092,0.008041396,-0.023962595,-0.030575819,-0.031340206,-0.005819996,0.0019105,-0.01446281,-0.004464286,-0.002787586,-0.002374429,-0.021233974,-0.013933764,0.021692897,-0.027253669,-0.006390851,-0.016882386,-0.014705882
20090617,0.00642487,-0.002931733,0.005256702,0.001832173,0.003109453,0.010785824,0.010200724,-0.012651365,-0.021372328,0.029661017,0.017654477,0.009808102,-0.029971648,-0.030729745,-0.001796407,-0.017771374,0.008088548,0.002090738,-0.005647231,0.006289308,0.003304225,-0.002981737,0.010618821,0.013917315,-0.00573418,0,0.019396552,0.008124577,-0.015025758,-0.022985075
20090618,0.00247117,0.000280034,0.013770263,0.004572056,0.001239926,0.004573171,0.033224756,0.030569284,-0.020689655,0.023319616,-0.016728625,-0.007601351,0.006263048,0.024046375,0.023195361,0.000977995,0.001689189,0.033799291,0.002212716,-0.0109375,0.000470478,-0.006261682,0.010688406,0.035526847,0.008444902,0.059533722,-0.012684989,0.010409671,-0.005811419,0.043996334
20090619,-0.010476582,-0.005459127,0.000171939,-0.013289641,0.009907121,0.001011634,-0.009142497,0.007104796,-0.012617371,0.00536193,0.008821676,0.024255319,0.022406639,0.000279544,-0.010357631,-0.00065136,-0.008010118,-0.01493441,0.026493965,-0.003686151,-0.010580767,-0.004138061,0.005377308,0.010136452,-0.010620915,-0.000785855,0.007280514,-0.014290462,-0.005406985,0.024290313
20090622,0.00871912,-0.031104856,-0.016675262,-0.029889299,-0.069895769,-0.032002695,-0.056951957,-0.025396825,-0.03833581,-0.014,-0.020612117,-0.032820939,-0.057224026,-0.042758332,-0.001579779,-0.002118299,-0.036974076,-0.016799836,-0.015127617,-0.026955603,-0.024239544,-0.012937954,-0.010697094,-0.02817445,-0.031791908,-0.034211561,-0.011479592,0.012137559,-0.033793711,-0.060857143
20090623,-0.004939288,0.001597908,-0.007692308,-0.014073792,0.005932762,-0.007134157,0.000337382,-0.031125588,0.019777503,-0.004056795,0.008290816,0.00257732,0.006887645,0.030508722,-0.000197785,0.023350751,0.009708738,-0.003959158,-0.024459489,0.008690929,-0.001461276,-0.000765404,-0.008650207,-0.002779984,-0.064605544,-0.000814332,-0.015913978,0.016655563,0.003041363,0.021296015
20090624,0.003309204,-0.007251632,-0.008104299,-0.019868827,0.015072084,0.007360673,0.011804384,-0.009712365,0.012121212,-0.000678887,0.018342821,0.005569837,-0.019666524,0.010340676,0,-0.025211425,0.000874126,-0.006276151,0.016491307,0.002154012,-0.005853659,-0.002776714,0.008180331,0.013540422,-0.058126282,0.011002445,-0.008741259,0.009174312,-0.003638569,-0.003276735
